Provident Financial Holdings Inc. (PROV) ,PROV, $144.72M , 04/28/2015 , Mar 2015 , $0.26 , 2 , $0.29 ,11.54%
PS Business Parks Inc. (PSB) ,PSB, $2.33B , 04/28/2015 , Mar 2015 , $1.12 , 3 , $1.13 ,0.89%
Pulaski Financial Corp. (PULB) ,PULB, $179.49M , 04/28/2015 , Mar 2015 , $0.23 , 2 , $0.25 ,8.7%
Radcom Ltd. (RDCM) ,RDCM, $93.7M , 04/28/2015 , Mar 2015 , $0.14 , 1 , $0.05 ,-64.29%
RadiSys Corporation (RSYS) ,RSYS, $101.21M , 04/28/2015 , Mar 2015 , $0.01 , 1 , $0.02 ,100%
Rand Capital Corporation (RAND) ,RAND, $23.67M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.02 ,n/a
Range Resources Corporation (RRC) ,RRC, $4.88B , 04/28/2015 , Mar 2015 , $0.04 , 1 , $0.12 ,200%
Regional Management Corp. (RM) ,RM, $218.55M , 04/28/2015 , Mar 2015 , $0.36 , 3 , $0.44 ,22.22%
Renasant Corporation (RNST) ,RNST, $1.44B , 04/28/2015 , Mar 2015 , $0.48 , 5 , $0.48 ,0%
Ringcentral Inc. (RNG) ,RNG, $1.4B , 04/28/2015 , Mar 2015 , $-0.17 , 4 , $-0.15 ,-11.76%
RPX Corporation (RPXC) ,RPXC, $793.06M , 04/28/2015 , Mar 2015 , $0.31 , 2 , $0.34 ,9.68%
Santander Consumer USA Holdings Inc. (SC) ,SC, $8B , 04/28/2015 , Mar 2015 , $0.68 , 8 , $0.81 ,19.12%
Scorpio Bulkers Inc. (SALT) ,SALT, $456.02M , 04/28/2015 , Mar 2015 , $-0.11 , 8 , $-0.1 ,-9.09%
Seacoast Banking Corporation of Florida (SBCF) ,SBCF, $518.9M , 04/28/2015 , Mar 2015 , $0.16 , 2 , $0.19 ,18.75%
Select Income REIT (SIR) ,SIR, $1.84B , 04/28/2015 , Mar 2015 , $0.67 , 3 , $0.7 ,4.48%
Sensata Technologies Holding N.V. (ST) ,ST, $8.42B , 04/28/2015 , Mar 2015 , $0.65 , 15 , $0.65 ,0%
ServiceMaster Global Holdings Inc. (SERV) ,SERV, $4.78B , 04/28/2015 , Mar 2015 , $0.27 , 4 , $0.33 ,22.22%
Sirius XM Holdings Inc. (SIRI) ,SIRI, $21.4B , 04/28/2015 , Mar 2015 , $0.03 , 6 , $0.02 ,-33.33%
Smart (SFS) ,SFS, $1.11B , 04/28/2015 , Mar 2015 , $0.08 , 2 , $0.07 ,-12.5%
Smith Micro Software Inc. (SMSI) ,SMSI, $33.16M , 04/28/2015 , Mar 2015 , $0 , 1 , $0 ,�%
SMTC Corporation (SMTX) ,SMTX, $22.66M , 04/28/2015 , Mar 2015 , $n/a , 0 , $-0.03 ,n/a
Solarwinds Inc. (SWI) ,SWI, $4.43B , 04/28/2015 , Mar 2015 , $0.36 , 2 , $0.35 ,-2.78%
Southern First Bancshares Inc. (SFST) ,SFST, $137.2M , 04/28/2015 , Mar 2015 , $0.3 , 2 , $0.31 ,3.33%
Stepan Company (SCL) ,SCL, $1.18B , 04/28/2015 , Mar 2015 , $0.68 , 1 , $0.9 ,32.35%
Stock Building Supply Holdings Inc. (STCK) ,STCK, $475.51M , 04/28/2015 , Mar 2015 , $n/a , 0 , $-0.03 ,n/a
Summit State Bank (SSBI) ,SSBI, $65.09M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.35 ,n/a
SuperValu Inc. (SVU) ,SVU, $1.74B , 04/28/2015 , Feb 2015 , $0.21 , 5 , $0.24 ,14.29%
Sussex Bancorp (SBBX) ,SBBX, $58.54M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.21 ,n/a
Tahoe Resources Inc. (TAHO) ,TAHO, $2.03B , 04/28/2015 , Mar 2015 , $0.13 , 1 , $0.22 ,69.23%
TAL Education Group (XRS) ,XRS, $3.07B , 04/28/2015 , Feb 2015 , $0.16 , 2 , $0.17 ,6.25%
Tanger Factory Outlet Centers Inc. (SKT) ,SKT, $3.43B , 04/28/2015 , Mar 2015 , $0.49 , 4 , $0.5 ,2.04%
TECO Energy Inc. (TE) ,TE, $6.4B , 04/28/2015 , Mar 2015 , $0.28 , 4 , $0.28 ,0%
Teligent Inc. (TLGT) ,TLGT, $397M , 04/28/2015 , Mar 2015 , $0.01 , 4 , $0 ,-100%
Tempur Sealy International Inc. (TPX) ,TPX, $4.72B , 04/28/2015 , Mar 2015 , $0.48 , 9 , $0.55 ,14.58%
Textron Inc. (TXT) ,TXT, $11.6B , 04/28/2015 , Mar 2015 , $0.49 , 7 , $0.46 ,-6.12%
The Ultimate Software Group Inc. (ULTI) ,ULTI, $5.8B , 04/28/2015 , Mar 2015 , $0.27 , 9 , $0.15 ,-44.44%
Timberland Bancorp Inc. (TSBK) ,TSBK, $76.88M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.21 ,n/a
T-Mobile US Inc. (TMUS) ,TMUS, $32.03B , 04/28/2015 , Mar 2015 , $-0.07 , 11 , $-0.09 ,28.57%
Total System Services Inc. (TSS) ,TSS, $10.07B , 04/28/2015 , Mar 2015 , $0.43 , 8 , $0.51 ,18.6%
TotalFinaElf S.A. (TOT) ,TOT, $111.13B , 04/28/2015 , Mar 2015 , $0.64 , 1 , $1.13 ,76.56%
TransAlta Corporation (TAC) ,TAC, $1.36B , 04/28/2015 , Mar 2015 , $0.03 , 1 , $0.09 ,200%
Transportadora De Gas Sa Ord B (TGS) ,TGS, $908.9M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.03 ,n/a
TriMas Corporation (TRS) ,TRS, $870M , 04/28/2015 , Mar 2015 , $0.43 , 9 , $0.41 ,-4.65%
Trustmark Corporation (TRMK) ,TRMK, $1.68B , 04/28/2015 , Mar 2015 , $0.39 , 6 , $0.43 ,10.26%
Twin Disc Incorporated (TWIN) ,TWIN, $130.56M , 04/28/2015 , Mar 2015 , $0.13 , 2 , $0.26 ,100%
Twitter Inc. (TWTR) ,TWTR, $20.88B , 04/28/2015 , Mar 2015 , $-0.21 , 12 , $-0.2 ,-4.76%
U.S. Silica Holdings Inc. (SLCA) ,SLCA, $956.18M , 04/28/2015 , Mar 2015 , $0.43 , 9 , $0.39 ,-9.3%
UMB Financial Corporation (UMBF) ,UMBF, $2.48B , 04/28/2015 , Mar 2015 , $0.69 , 4 , $0.74 ,7.25%
United Bankshares Inc. (UBSI) ,UBSI, $2.84B , 04/28/2015 , Mar 2015 , $0.49 , 5 , $0.5 ,2.04%
United Parcel Service Inc. (UPS) ,UPS, $91.98B , 04/28/2015 , Mar 2015 , $1.09 , 15 , $1.12 ,2.75%
United States Steel Corporation (X) ,X, $1.61B , 04/28/2015 , Mar 2015 , $0.26 , 11 , $-0.07 ,-126.92%
United Therapeutics Corporation (UTHR) ,UTHR, $6.25B , 04/28/2015 , Mar 2015 , $2.1 , 6 , $-0.22 ,-110.48%
Universal Health Realty Income Trust (UHT) ,UHT, $681.49M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.72 ,n/a
Valero Energy Corporation (VLO) ,VLO, $31.53B , 04/28/2015 , Mar 2015 , $1.74 , 9 , $1.87 ,7.47%
VASCO Data Security International Inc. (VDSI) ,VDSI, $776.35M , 04/28/2015 , Mar 2015 , $0.18 , 2 , $0.39 ,116.67%
Verisk Analytics Inc. (VRSK) ,VRSK, $12.24B , 04/28/2015 , Mar 2015 , $0.61 , 10 , $0.67 ,9.84%
Vicor Corporation (VICR) ,VICR, $393.55M , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.09 ,n/a
Waddell &amp; Reed Financial Inc. (WDR) ,WDR, $3.07B , 04/28/2015 , Mar 2015 , $0.82 , 5 , $0.8 ,-2.44%
Waters Corporation (WAT) ,WAT, $10.63B , 04/28/2015 , Mar 2015 , $1.02 , 13 , $1.21 ,18.63%
Weingarten Realty Investors (WRI) ,WRI, $4.45B , 04/28/2015 , Mar 2015 , $0.52 , 8 , $0.52 ,0%
WesBanco Inc. (WSBC) ,WSBC, $1.29B , 04/28/2015 , Mar 2015 , $0.59 , 4 , $0.59 ,0%
Western Digital Corporation (WDC) ,WDC, $15.56B , 04/28/2015 , Mar 2015 , $1.92 , 12 , $1.87 ,-2.6%
Westmoreland Resource Partners LP (WMLP) ,WMLP, $34.96M , 04/28/2015 , Mar 2015 , $n/a , 0 , $-1.74 ,n/a
Whirlpool Corporation (WHR) ,WHR, $12.34B , 04/28/2015 , Mar 2015 , $2.49 , 4 , $2.14 ,-14.06%
Willis Group Holdings Limited (WSH) ,WSH, $8.05B , 04/28/2015 , Mar 2015 , $1.39 , 10 , $1.26 ,-9.35%
Wolverine World Wide Inc. (WWW) ,WWW, $1.91B , 04/28/2015 , Mar 2015 , $0.34 , 10 , $0.37 ,8.82%
Wyndham Worldwide Corp (WYN) ,WYN, $9.51B , 04/28/2015 , Mar 2015 , $0.93 , 5 , $1.03 ,10.75%
Wynn Resorts Limited (WYNN) ,WYNN, $6.83B , 04/28/2015 , Mar 2015 , $1.36 , 10 , $0.7 ,-48.53%
Xoom Corporation (XOOM) ,XOOM, $981.66M , 04/28/2015 , Mar 2015 , $-0.04 , 3 , $-0.02 ,-50%
XTL Biopharmaceuticals Ltd. (XTLB) ,XTLB, $25.03M , 04/28/2015 , Dec 2014 , $n/a , 0 , $-0.07 ,n/a
Yamana Gold Inc. (AUY) ,AUY, $2.34B , 04/28/2015 , Mar 2015 , $0 , 9 , $-0.04 ,-∞%
Yandex N.V. (YNDX) ,YNDX, $5.01B , 04/28/2015 , Mar 2015 , $0.14 , 1 , $0.12 ,-14.29%
Yanzhou Coal Mining Company Limited (YZC) ,YZC, $2.41B , 04/28/2015 , Mar 2015 , $n/a , 0 , $0.06 ,n/a
1st Century Bancshares Inc (FCTY) ,FCTY, $74.32M , 04/29/2015 , Mar 2015 , $0.06 , 1 , $0.03 ,-50%
AAC Holdings Inc. (AAC) ,AAC, $532.45M , 04/29/2015 , Mar 2015 , $0.1 , 1 , $0.15 ,50%
ABB Ltd (ABB) ,ABB, $41.57B , 04/29/2015 , Mar 2015 , $0.22 , 2 , $0.25 ,13.64%
Acadia Realty Trust (AKR) ,AKR, $2.3B , 04/29/2015 , Mar 2015 , $0.33 , 5 , $0.32 ,-3.03%
Acco Brands Corporation (ACCO) ,ACCO, $893.11M , 04/29/2015 , Mar 2015 , $-0.06 , 4 , $-0.04 ,-33.33%
ADT Corporation (ADT) ,ADT, $5.62B , 04/29/2015 , Mar 2015 , $0.5 , 6 , $0.47 ,-6%
Affymetrix Inc. (AFFX) ,AFFX, $775.05M , 04/29/2015 , Mar 2015 , $0.04 , 5 , $0.1 ,150%
AllianzGI Convertible &amp; Income Fund (NCV) ,NCV, $483.56M , 04/29/2015 , Feb 2015 , $n/a , 0 , $0.17 ,n/a
AMC Entertainment Holdings Inc. (AMC) ,AMC, $2.67B , 04/29/2015 , Mar 2015 , $0.09 , 7 , $0.06 ,-33.33%
Amdocs Limited (DOX) ,DOX, $9.33B , 04/29/2015 , Mar 2015 , $0.75 , 5 , $0.77 ,2.67%
Amedisys Inc (AMED) ,AMED, $1.35B , 04/29/2015 , Mar 2015 , $0.2 , 7 , $0.3 ,50%
American Capital Mortgage Investment Corp. (MTGE) ,MTGE, $749.45M , 04/29/2015 , Mar 2015 , $0.58 , 5 , $0.49 ,-15.52%
American Equity Investment Life Holding Company (AEL) ,AEL, $2.01B , 04/29/2015 , Mar 2015 , $0.56 , 4 , $0.62 ,10.71%
American Railcar Industries Inc. (ARII) ,ARII, $968.33M , 04/29/2015 , Mar 2015 , $1.23 , 5 , $1.64 ,33.33%
AMERISAFE Inc. (AMSF) ,AMSF, $1.04B , 04/29/2015 , Mar 2015 , $0.7 , 2 , $0.79 ,12.86%
AMTEK Inc. (AME) ,AME, $13.13B , 04/29/2015 , Mar 2015 , $0.63 , 8 , $0.63 ,0%
Antero Midstream Partners LP (AM) ,AM, $3.34B , 04/29/2015 , Mar 2015 , $0.12 , 4 , $0.21 ,75%
Antero Resources Corporation (AR) ,AR, $5.87B , 04/29/2015 , Mar 2015 , $0.11 , 2 , $0.18 ,63.64%
Anthem Inc. (ANTM) ,ANTM, $37.09B , 04/29/2015 , Mar 2015 , $2.69 , 14 , $3.14 ,16.73%
Anworth Mortgage Asset Corporation (ANH) ,ANH, $501.95M , 04/29/2015 , Mar 2015 , $0.14 , 2 , $0.15 ,7.14%
ARMOUR Residential REIT Inc. (ARR) ,ARR, $114.66M , 04/29/2015 , Mar 2015 , $0.09 , 4 , $0.08 ,-11.11%
ARRIS Group Inc. (ARRS) ,ARRS, $4.36B , 04/29/2015 , Mar 2015 , $0.39 , 2 , $0.38 ,-2.56%
Ashland Inc. (ASH) ,ASH, $7.29B , 04/29/2015 , Mar 2015 , $1.72 , 7 , $2.03 ,18.02%
Atlantic Coast Financial Corporation (ACFC) ,ACFC, $100.34M , 04/29/2015 , Mar 2015 , $0.04 , 1 , $0.03 ,-25%
AtriCure Inc. (ATRC) ,ATRC, $535.93M , 04/29/2015 , Mar 2015 , $-0.2 , 3 , $-0.19 ,-5%
Atwood Oceanics Inc. (ATW) ,ATW, $1.04B , 04/29/2015 , Mar 2015 , $1.71 , 9 , $1.97 ,15.2%
Avery Dennison Corporation (AVY) ,AVY, $5.88B , 04/29/2015 , Mar 2015 , $0.7 , 4 , $0.81 ,15.71%
AVG Technologies N.V. (AVG) ,AVG, $1.25B , 04/29/2015 , Mar 2015 , $0.36 , 1 , $0.41 ,13.89%
Axis Capital Holdings Limited (AXS) ,AXS, $5.47B , 04/29/2015 , Mar 2015 , $1.18 , 7 , $1.35 ,14.41%
Baidu Inc. (BIDU) ,BIDU, $60.65B , 04/29/2015 , Mar 2015 , $1.13 , 5 , $1.09 ,-3.54%
Banc of California Inc. (BANC) ,BANC, $481.45M , 04/29/2015 , Mar 2015 , $0.21 , 6 , $0.29 ,38.1%
Banco Bilbao Viscaya Argentaria S.A. (BBVA) ,BBVA, $57.31B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.28 ,n/a
Banco Bradesco Sa (BBDO) ,BBDO, $31.2B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.29 ,n/a
Banco Bradesco Sa (BBD) ,BBD, $28.08B , 04/29/2015 , Mar 2015 , $0.28 , 3 , $0.29 ,3.57%
Banco De Chile (BCH) ,BCH, $10.42B , 04/29/2015 , Mar 2015 , $1.22 , 3 , $1.18 ,-3.28%
Banco Santander Chile (BSAC) ,BSAC, $9.18B , 04/29/2015 , Mar 2015 , $0.35 , 4 , $0.32 ,-8.57%
Bar Harbor Bankshares Inc. (BHB) ,BHB, $208.37M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.64 ,n/a
Barclays PLC (BCS) ,BCS, $65.25B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.41 ,n/a
Bel Fuse Inc. (BELFB) ,BELFB, $211.56M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.54 ,n/a
Bel Fuse Inc. (BELFA) ,BELFA, $190.5M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.51 ,n/a
Belmond Ltd. (BEL) ,BEL, $1.28B , 04/29/2015 , Mar 2015 , $-0.16 , 3 , $-0.06 ,-62.5%
BGC Partners Inc. (BGCP) ,BGCP, $2.27B , 04/29/2015 , Mar 2015 , $0.18 , 2 , $0.18 ,0%
Blackbaud Inc. (BLKB) ,BLKB, $3.02B , 04/29/2015 , Mar 2015 , $0.23 , 1 , $0.25 ,8.7%
BOK Financial Corporation (BOKF) ,BOKF, $4.58B , 04/29/2015 , Mar 2015 , $1.03 , 5 , $1.08 ,4.85%
Boston Beer Company Inc. (The) (SAM) ,The, $3.24B , 04/29/2015 , Mar 2015 , $0.69 , 3 , $1 ,44.93%
Bridge Bancorp Inc. (BDGE) ,BDGE, $523.05M , 04/29/2015 , Mar 2015 , $0.42 , 1 , $0.42 ,0%
BroadVision Inc. (BVSN) ,BVSN, $29.24M , 04/29/2015 , Mar 2015 , $n/a , 0 , $-0.74 ,n/a
Brunswick Corporation (BC) ,BC, $4.58B , 04/29/2015 , Mar 2015 , $0.61 , 10 , $0.59 ,-3.28%
Buenaventura Mining Company Inc. (BVN) ,BVN, $1.89B , 04/29/2015 , Mar 2015 , $0.07 , 2 , $0.08 ,14.29%
C&amp;F Financial Corporation (CFFI) ,CFFI, $134.03M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.77 ,n/a
Cabot Corporation (CBT) ,CBT, $2.32B , 04/29/2015 , Mar 2015 , $0.62 , 5 , $0.53 ,-14.52%
CACI International Inc. (CACI) ,CACI, $2.16B , 04/29/2015 , Mar 2015 , $1.27 , 8 , $1.2 ,-5.51%
California Water Service Group Holding (CWT) ,CWT, $1.17B , 04/29/2015 , Mar 2015 , $0.02 , 3 , $0.03 ,50%
Cameco Corporation (CCJ) ,CCJ, $5.63B , 04/29/2015 , Mar 2015 , $0.14 , 4 , $0.15 ,7.14%
Capitol Federal Financial Inc. (CFFN) ,CFFN, $1.81B , 04/29/2015 , Mar 2015 , $0.15 , 3 , $0.14 ,-6.67%
Capstead Mortgage Corporation (CMO) ,CMO, $970.7M , 04/29/2015 , Mar 2015 , $0.3 , 4 , $0.32 ,6.67%
Cardiovascular Systems Inc. (CSII) ,CSII, $469.34M , 04/29/2015 , Mar 2015 , $-0.33 , 5 , $-0.34 ,3.03%
Carter's Inc. (CRI) ,CRI, $4.65B , 04/29/2015 , Mar 2015 , $0.74 , 4 , $0.97 ,31.08%
Cascade Microtech Inc. (CSCD) ,CSCD, $246.34M , 04/29/2015 , Mar 2015 , $0.11 , 3 , $0.15 ,36.36%
Cavium Inc. (CAVM) ,CAVM, $4.01B , 04/29/2015 , Mar 2015 , $0.21 , 5 , $0.19 ,-9.52%
CBIZ Inc. (CBZ) ,CBZ, $602.05M , 04/29/2015 , Mar 2015 , $0.39 , 1 , $0.46 ,17.95%
CBRE Group Inc. (CBG) ,CBG, $12.52B , 04/29/2015 , Mar 2015 , $0.25 , 4 , $0.32 ,28%
Cedar Fair L.P. (FUN) ,FUN, $3.19B , 04/29/2015 , Mar 2015 , $-1.23 , 3 , $-1.5 ,21.95%
Celldex Therapeutics Inc. (CLDX) ,CLDX, $1.33B , 04/29/2015 , Mar 2015 , $-0.36 , 6 , $-0.33 ,-8.33%
Cenovus Energy Inc (CVE) ,CVE, $12.13B , 04/29/2015 , Mar 2015 , $-0.11 , 5 , $-0.64 ,481.82%
Central European Media Enterprises Ltd. (CETV) ,CETV, $291.97M , 04/29/2015 , Mar 2015 , $n/a , 0 , $-0.51 ,n/a
CGI Group Inc. (GIB) ,GIB, $10.18B , 04/29/2015 , Mar 2015 , $0.64 , 11 , $0.65 ,1.56%
Charles River Laboratories International Inc. (CRL) ,CRL, $3.16B , 04/29/2015 , Mar 2015 , $0.82 , 15 , $0.79 ,-3.66%
Chemtura Corp. (CHMT) ,CHMT, $2.1B , 04/29/2015 , Mar 2015 , $0.18 , 5 , $0.29 ,61.11%
China Petroleum &amp; Chemical Corporation (SNP) ,SNP, $86.88B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.18 ,n/a
Cimpress N.V (CMPR) ,CMPR, $2.52B , 04/29/2015 , Mar 2015 , $0.27 , 3 , $0.55 ,103.7%
Civeo Corporation (CVEO) ,CVEO, $206.32M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.03 ,n/a
CNO Financial Group Inc. (CNO) ,CNO, $3.79B , 04/29/2015 , Mar 2015 , $0.32 , 5 , $0.31 ,-3.13%
Cnova N.V. (CNV) ,CNV, $1.5B , 04/29/2015 , Mar 2015 , $-0.05 , 2 , $-0.06 ,20%
Coca Cola Femsa S.A.B. de C.V. (KOF) ,KOF, $15.98B , 04/29/2015 , Mar 2015 , $0.59 , 2 , $0.69 ,16.95%
Coherent Inc. (COHR) ,COHR, $1.37B , 04/29/2015 , Mar 2015 , $0.66 , 1 , $0.8 ,21.21%
Comfort Systems USA Inc. (FIX) ,FIX, $1.13B , 04/29/2015 , Mar 2015 , $0.07 , 3 , $0.13 ,85.71%
Con-way Inc. (CNW) ,CNW, $2.72B , 04/29/2015 , Mar 2015 , $0.39 , 10 , $0.37 ,-5.13%
CoStar Group Inc. (CSGP) ,CSGP, $6.24B , 04/29/2015 , Mar 2015 , $0.06 , 3 , $0.2 ,233.33%
Credit Acceptance Corporation (CACC) ,CACC, $4.48B , 04/29/2015 , Mar 2015 , $3.36 , 3 , $3.44 ,2.38%
CU Bancorp (CA) (CUNB) ,CA, $431.6M , 04/29/2015 , Mar 2015 , $0.29 , 4 , $0.25 ,-13.79%
Cullen/Frost Bankers Inc. (CFR) ,CFR, $4.4B , 04/29/2015 , Mar 2015 , $1.09 , 10 , $1.1 ,0.92%
Curtiss-Wright Corporation (CW) ,CW, $3.25B , 04/29/2015 , Mar 2015 , $0.79 , 5 , $0.79 ,0%
Deutsche Bank AG (DB) ,DB, $41.79B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.43 ,n/a
DexCom Inc. (DXCM) ,DXCM, $6.73B , 04/29/2015 , Mar 2015 , $-0.1 , 10 , $-0.17 ,70%
DHI Group Inc. (DHX) ,DHX, $488.32M , 04/29/2015 , Mar 2015 , $0.09 , 5 , $0.09 ,0%
Diamond Hill Investment Group Inc. (DHIL) ,DHIL, $682.9M , 04/29/2015 , Mar 2015 , $n/a , 0 , $2.89 ,n/a
Duke Realty Corporation (DRE) ,DRE, $7.27B , 04/29/2015 , Mar 2015 , $0.3 , 11 , $0.31 ,3.33%
Dyax Corp. (DYAX) ,DYAX, $4.16B , 04/29/2015 , Mar 2015 , $-0.04 , 6 , $-0.05 ,25%
Dynex Capital Inc. (DX) ,DX, $360.97M , 04/29/2015 , Mar 2015 , $0.24 , 3 , $0.23 ,-4.17%
Eastern Company (The) (EML) ,The, $101.4M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.14 ,n/a
Eaton Corporation PLC (ETN) ,ETN, $25.28B , 04/29/2015 , Mar 2015 , $0.98 , 14 , $1.01 ,3.06%
Edgewater Technology Inc. (EDGW) ,EDGW, $93.96M , 04/29/2015 , Mar 2015 , $n/a , 0 , $-0.08 ,n/a
Education Realty Trust Inc. (EDR) ,EDR, $1.76B , 04/29/2015 , Mar 2015 , $0.48 , 6 , $0.5 ,4.17%
Embotelladora Andina S.A. (AKO.B) ,AKO.B, $2.76B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.37 ,n/a
Embotelladora Andina S.A. (AKO.A) ,AKO.A, $2.26B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.37 ,n/a
Employers Holdings Inc (EIG) ,EIG, $788.75M , 04/29/2015 , Mar 2015 , $0.37 , 1 , $0.34 ,-8.11%
Empresas Ica Soc Contrladora (ICA) ,ICA, $337.16M , 04/29/2015 , Mar 2015 , $n/a , 0 , $-0.36 ,n/a
Endologix Inc. (ELGX) ,ELGX, $615.45M , 04/29/2015 , Mar 2015 , $-0.13 , 3 , $-0.14 ,7.69%
ENI S.p.A. (E) ,E, $60.85B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.41 ,n/a
ENSCO plc (ESV) ,ESV, $3.7B , 04/29/2015 , Mar 2015 , $1.28 , 12 , $1.49 ,16.41%
Equinix Inc. (EQIX) ,EQIX, $16.78B , 04/29/2015 , Mar 2015 , $0.85 , 9 , $1.34 ,57.65%
Equity One Inc. (EQY) ,EQY, $3.5B , 04/29/2015 , Mar 2015 , $0.32 , 10 , $0.32 ,0%
ESSA Bancorp Inc. (ESSA) ,ESSA, $153.05M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.21 ,n/a
Etablissements Delhaize Freres et Cie "Le Lion" S.A. (DEG) ,DEG, $9.35B , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.1 ,n/a
Evans Bancorp Inc. (EVBN) ,EVBN, $105.44M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.44 ,n/a
EverBank Financial Corp. (EVER) ,EVER, $2.28B , 04/29/2015 , Mar 2015 , $0.29 , 6 , $0.31 ,6.9%
Eversource Energy (ES) ,ES, $16.17B , 04/29/2015 , Mar 2015 , $0.8 , 5 , $0.81 ,1.25%
Exelon Corporation (EXC) ,EXC, $24.61B , 04/29/2015 , Mar 2015 , $0.68 , 6 , $0.71 ,4.41%
Extra Space Storage Inc (EXR) ,EXR, $9.92B , 04/29/2015 , Mar 2015 , $0.67 , 8 , $0.69 ,2.99%
Farmers &amp; Merchants Bancorp Inc. (OH) (FMAO) ,OH, n/a , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.51 ,n/a
Federal-Mogul Holdings Corporation (FDML) ,FDML, $1.29B , 04/29/2015 , Mar 2015 , $0.18 , 2 , $0.25 ,38.89%
FelCor Lodging Trust Incorporated (FCH) ,FCH, $1.1B , 04/29/2015 , Mar 2015 , $0.1 , 5 , $0.14 ,40%
Ferro Corporation (FOE) ,FOE, $1.1B , 04/29/2015 , Mar 2015 , $0.19 , 4 , $0.23 ,21.05%
Fiat Chrysler Automobiles N.V. (FCAU) ,FCAU, $24.99B , 04/29/2015 , Mar 2015 , $0.06 , 1 , $0.06 ,0%
First Bancorp (FBNC) ,FBNC, $378.39M , 04/29/2015 , Mar 2015 , $0.34 , 3 , $0.33 ,-2.94%
First Financial Corporation Indiana (THFF) ,THFF, $451.63M , 04/29/2015 , Mar 2015 , $0.61 , 3 , $0.6 ,-1.64%
First Foundation Inc. (FFWM) ,FFWM, $378.6M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.32 ,n/a
First West Virginia Bancorp Inc. (FWV) ,FWV, $33.04M , 04/29/2015 , Mar 2015 , $n/a , 0 , $0.6 ,n/a
Flextronics International Ltd. (FLEX) ,FLEX, $6.36B , 04/29/2015 , Mar 2015 , $0.23 , 3 , $0.25 ,8.7%
FormFactor Inc. (FORM) ,FORM, $449.45M , 04/29/2015 , Mar 2015 , $0.02 , 1 , $0.05 ,150%
Forrester Research Inc. (FORR) ,FORR, $585.09M , 04/29/2015 , Mar 2015 , $-0.04 , 2 , $0.1 ,-350%
Fox Chase Bancorp Inc. (FXCB) ,FXCB, $203.8M , 04/29/2015 , Mar 2015 , $0.18 , 2 , $0.2 ,11.11%
Franklin Resources Inc. (BEN) ,BEN, $24.53B , 04/29/2015 , Mar 2015 , $0.85 , 9 , $0.98 ,15.29%
Frank's International N.V. (FI) ,FI, $2.65B , 04/29/2015 , Mar 2015 , $0.23 , 8 , $0.25 ,8.7%
Garmin Ltd. (GRMN) ,GRMN, $6.71B , 04/29/2015 , Mar 2015 , $0.58 , 9 , $0.55 ,-5.17%
General Dynamics Corporation (GD) ,GD, $48.66B , 04/29/2015 , Mar 2015 , $1.94 , 10 , $2.14 ,10.31%
Genesis Energy L.P. (GEL) ,GEL, $4.38B , 04/29/2015 , Mar 2015 , $0.34 , 7 , $0.21 ,-38.24%
Glu Mobile Inc. (GLUU) ,GLUU, $578.79M , 04/29/2015 , Mar 2015 , $-0.04 , 1 , $0 ,-100%
Grana y Montero S.A.A. (GRAM) ,GRAM, $545.2M , 04/29/2015 , Mar 2015 , $0.15 , 1 , $0.04 ,-73.33%
Grand Canyon Education Inc. (LOPE) ,LOPE, $1.82B , 04/29/2015 , Mar 2015 , $0.69 , 5 , $0.72 ,4.35%
GrubHub Inc. (GRUB) ,GRUB, $2.07B , 04/29/2015 , Mar 2015 , $0.11 , 5 , $0.12 ,9.09%
Hess Corporation (HES) ,HES, $16.38B , 04/29/2015 , Mar 2015 , $-1.09 , 11 , $-0.98 ,-10.09%
HFF Inc. (HF) ,HF, $1.32B , 04/29/2015 , Mar 2015 , $0.16 , 2 , $0.25 ,56.25%
